STORE,CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY
1,7/8/13,16.5,76,1070,0
1,7/8/13,13.08,30,2051,2
1,7/8/13,12.72,16,2052,2
1,7/8/13,12.46,48,2053,2
1,7/9/13,16.5,80,1070,0
1,7/9/13,13.08,34,2051,2
1,7/9/13,12.72,20,2052,2
1,7/9/13,12.46,46,2053,2
1,7/10/13,16.5,80,1070,0
1,7/10/13,13.08,34,2051,2
1,7/10/13,12.72,18,2052,2
1,7/10/13,12.46,50,2053,2
1,7/11/13,16.5,80,1070,0
1,7/11/13,13.08,32,2051,2
1,7/11/13,12.72,24,2052,2
1,7/11/13,12.46,46,2053,2
1,7/12/13,16.5,80,1070,0
1,7/12/13,13.08,28,2051,2
1,7/12/13,12.72,18,2052,2
1,7/12/13,12.46,46,2053,2
1,7/13/13,16.5,56,1070,0
1,7/13/13,13.08,20,2051,2
1,7/13/13,12.72,14,2052,2
1,7/13/13,12.46,32,2053,2
1,7/14/13,16.5,56,1070,0
1,7/14/13,13.08,20,2051,2
1,7/14/13,12.72,18,2052,2
1,7/14/13,12.46,30,2053,2
1,7/15/13,16.5,82,1070,0
1,7/15/13,13.08,32,2051,2
1,7/15/13,12.72,24,2052,2
1,7/15/13,12.46,48,2053,2
1,7/16/13,16.5,78,1070,0
1,7/16/13,13.08,28,2051,2
1,7/16/13,12.72,20,2052,2
1,7/16/13,12.46,50,2053,2
1,7/17/13,16.5,82,1070,0
1,7/17/13,13.08,28,2051,2
1,7/17/13,12.72,20,2052,2
1,7/17/13,12.46,48,2053,2
1,7/18/13,16.5,78,1070,0
1,7/18/13,13.08,30,2051,2
1,7/18/13,12.72,24,2052,2
1,7/18/13,12.46,50,2053,2
1,7/19/13,16.5,78,1070,0
1,7/19/13,13.08,30,2051,2
1,7/19/13,12.72,16,2052,2
1,7/19/13,12.46,46,2053,2
1,7/20/13,16.5,58,1070,0
1,7/20/13,13.08,24,2051,2
1,7/20/13,12.72,16,2052,2
1,7/20/13,12.46,32,2053,2
1,7/21/13,16.5,50,1070,0
1,7/21/13,13.08,26,2051,2
1,7/21/13,12.72,20,2052,2
1,7/21/13,12.46,38,2053,2
1,7/22/13,16.5,76,1070,0
1,7/22/13,13.08,26,2051,2
1,7/22/13,12.72,24,2052,2
1,7/22/13,12.46,44,2053,2
1,7/23/13,16.5,74,1070,0
1,7/23/13,13.08,34,2051,2
1,7/23/13,12.72,22,2052,2
1,7/23/13,12.46,46,2053,2
1,7/24/13,16.5,78,1070,0
1,7/24/13,13.08,26,2051,2
1,7/24/13,12.72,18,2052,2
1,7/24/13,12.46,50,2053,2
1,7/25/13,16.5,76,1070,0
1,7/25/13,13.08,30,2051,2
1,7/25/13,12.72,24,2052,2
1,7/25/13,12.46,50,2053,2
1,7/26/13,16.5,74,1070,0
1,7/26/13,13.08,34,2051,2
1,7/26/13,12.72,22,2052,2
1,7/26/13,12.46,50,2053,2
1,7/27/13,16.5,54,1070,0
1,7/27/13,13.08,22,2051,2
1,7/27/13,12.72,20,2052,2
1,7/27/13,12.46,32,2053,2
1,7/28/13,16.5,56,1070,0
1,7/28/13,13.08,26,2051,2
1,7/28/13,12.72,16,2052,2
1,7/28/13,12.46,36,2053,2
1,7/29/13,16.5,76,1070,0
1,7/29/13,13.08,26,2051,2
1,7/29/13,12.72,16,2052,2
1,7/29/13,12.46,46,2053,2
1,7/30/13,16.5,78,1070,0
1,7/30/13,13.08,34,2051,2
1,7/30/13,12.72,20,2052,2
1,7/30/13,12.46,50,2053,2
1,7/31/13,16.5,82,1070,0
1,7/31/13,13.08,34,2051,2
1,7/31/13,12.72,22,2052,2
1,7/31/13,12.46,42,2053,2
1,8/1/13,16.5,76,1070,0
1,8/1/13,13.08,26,2051,2
1,8/1/13,12.72,16,2052,2
1,8/1/13,12.46,42,2053,2
1,8/2/13,16.5,96,1070,0
1,8/2/13,13.08,32,2051,2
1,8/2/13,12.72,28,2052,2
1,8/2/13,12.46,52,2053,2
1,8/3/13,16.5,70,1070,0
1,8/3/13,13.08,28,2051,2
1,8/3/13,12.72,14,2052,2
1,8/3/13,12.46,36,2053,2
1,8/4/13,16.5,54,1070,0
1,8/4/13,13.08,18,2051,2
1,8/4/13,12.72,16,2052,2
1,8/4/13,12.46,34,2053,2
1,8/5/13,16.5,80,1070,0
1,8/5/13,13.08,34,2051,2
1,8/5/13,12.72,20,2052,2
1,8/5/13,12.46,44,2053,2
1,8/6/13,16.5,76,1070,0
1,8/6/13,13.08,32,2051,2
1,8/6/13,12.72,18,2052,2
1,8/6/13,12.46,48,2053,2
1,8/7/13,16.5,80,1070,0
1,8/7/13,13.08,26,2051,2
1,8/7/13,12.72,18,2052,2
1,8/7/13,12.46,48,2053,2
1,8/8/13,16.5,92,1070,0
1,8/8/13,13.08,30,2051,2
1,8/8/13,12.72,22,2052,2
1,8/8/13,12.46,54,2053,2
1,8/9/13,16.5,90,1070,0
1,8/9/13,13.08,32,2051,2
1,8/9/13,12.72,24,2052,2
1,8/9/13,12.46,60,2053,2
1,8/10/13,16.5,58,1070,0
1,8/10/13,13.08,20,2051,2
1,8/10/13,12.72,12,2052,2
1,8/10/13,12.46,32,2053,2
1,8/11/13,16.5,52,1070,0
1,8/11/13,13.08,20,2051,2
1,8/11/13,12.72,20,2052,2
1,8/11/13,12.46,32,2053,2
1,8/12/13,16.5,80,1070,0
1,8/12/13,13.08,34,2051,2
1,8/12/13,12.72,16,2052,2
1,8/12/13,12.46,48,2053,2
1,8/13/13,16.5,80,1070,0
1,8/13/13,13.08,34,2051,2
1,8/13/13,12.72,18,2052,2
1,8/13/13,12.46,50,2053,2
1,8/14/13,16.5,78,1070,0
1,8/14/13,13.08,30,2051,2
1,8/14/13,12.72,20,2052,2
1,8/14/13,12.46,48,2053,2
1,8/15/13,16.5,78,1070,0
1,8/15/13,13.08,30,2051,2
1,8/15/13,12.72,24,2052,2
1,8/15/13,12.46,44,2053,2
1,8/16/13,16.5,78,1070,0
1,8/16/13,13.08,30,2051,2
1,8/16/13,12.72,22,2052,2
1,8/16/13,12.46,44,2053,2
1,8/17/13,16.5,58,1070,0
1,8/17/13,13.08,22,2051,2
1,8/17/13,12.72,20,2052,2
1,8/17/13,12.46,36,2053,2
1,8/18/13,16.5,54,1070,0
1,8/18/13,13.08,20,2051,2
1,8/18/13,12.72,12,2052,2
1,8/18/13,12.46,34,2053,2
1,8/19/13,16.5,80,1070,0
1,8/19/13,13.08,34,2051,2
1,8/19/13,12.72,16,2052,2
1,8/19/13,12.46,48,2053,2
1,8/20/13,16.5,76,1070,0
1,8/20/13,13.08,32,2051,2
1,8/20/13,12.72,24,2052,2
1,8/20/13,12.46,48,2053,2
1,8/21/13,16.5,82,1070,0
1,8/21/13,13.08,28,2051,2
1,8/21/13,12.72,16,2052,2
1,8/21/13,12.46,48,2053,2
1,8/22/13,16.5,76,1070,0
1,8/22/13,13.08,30,2051,2
1,8/22/13,12.72,24,2052,2
1,8/22/13,12.46,50,2053,2
1,8/23/13,14,100,1070,0
1,8/23/13,10.97,40,2051,2
1,8/23/13,10.12,30,2052,2
1,8/23/13,10.45,56,2053,2
1,8/24/13,14,66,1070,0
1,8/24/13,10.97,30,2051,2
1,8/24/13,10.12,18,2052,2
1,8/24/13,10.45,38,2053,2
1,8/25/13,14,68,1070,0
1,8/25/13,10.97,26,2051,2
1,8/25/13,10.12,16,2052,2
1,8/25/13,10.45,40,2053,2
1,8/26/13,14,102,1070,0
1,8/26/13,10.97,36,2051,2
1,8/26/13,10.12,30,2052,2
1,8/26/13,10.45,60,2053,2
1,8/27/13,14,96,1070,0
1,8/27/13,10.97,36,2051,2
1,8/27/13,10.12,30,2052,2
1,8/27/13,10.45,56,2053,2
1,8/28/13,14,122,1070,0
1,8/28/13,10.97,38,2051,2
1,8/28/13,10.12,34,2052,2
1,8/28/13,10.45,70,2053,2
1,8/29/13,14,122,1070,0
1,8/29/13,10.97,44,2051,2
1,8/29/13,10.12,28,2052,2
1,8/29/13,10.45,72,2053,2
1,8/30/13,14,122,1070,0
1,8/30/13,10.97,38,2051,2
1,8/30/13,10.12,34,2052,2
1,8/30/13,10.45,70,2053,2
1,8/31/13,14,64,1070,0
1,8/31/13,10.97,22,2051,2
1,8/31/13,10.12,22,2052,2
1,8/31/13,10.45,44,2053,2
1,9/1/13,14,64,1070,0
1,9/1/13,10.97,30,2051,2
1,9/1/13,10.12,24,2052,2
1,9/1/13,10.45,42,2053,2
1,9/2/13,14,104,1070,0
1,9/2/13,10.97,34,2051,2
1,9/2/13,10.12,22,2052,2
1,9/2/13,10.45,56,2053,2
1,9/3/13,14,102,1070,0
1,9/3/13,10.97,38,2051,2
1,9/3/13,10.12,26,2052,2
1,9/3/13,10.45,56,2053,2
1,9/4/13,14,102,1070,0
1,9/4/13,10.97,32,2051,2
1,9/4/13,10.12,24,2052,2
1,9/4/13,10.45,58,2053,2
1,9/5/13,14,96,1070,0
1,9/5/13,10.97,32,2051,2
1,9/5/13,10.12,30,2052,2
1,9/5/13,10.45,62,2053,2
1,9/6/13,14,98,1070,0
1,9/6/13,10.97,38,2051,2
1,9/6/13,10.12,22,2052,2
1,9/6/13,10.45,64,2053,2
1,9/7/13,14,72,1070,0
1,9/7/13,10.97,22,2051,2
1,9/7/13,10.12,20,2052,2
1,9/7/13,10.45,44,2053,2
1,9/8/13,14,72,1070,0
1,9/8/13,10.97,26,2051,2
1,9/8/13,10.12,22,2052,2
1,9/8/13,10.45,42,2053,2
1,9/9/13,14,98,1070,0
1,9/9/13,10.97,40,2051,2
1,9/9/13,10.12,24,2052,2
1,9/9/13,10.45,56,2053,2
1,9/10/13,14,104,1070,0
1,9/10/13,10.97,38,2051,2
1,9/10/13,10.12,24,2052,2
1,9/10/13,10.45,56,2053,2
1,9/11/13,14,100,1070,0
1,9/11/13,10.97,32,2051,2
1,9/11/13,10.12,22,2052,2
1,9/11/13,10.45,60,2053,2
1,9/12/13,14,100,1070,0
1,9/12/13,10.97,32,2051,2
1,9/12/13,10.12,22,2052,2
1,9/12/13,10.45,62,2053,2
1,9/13/13,14,102,1070,0
1,9/13/13,10.97,34,2051,2
1,9/13/13,10.12,24,2052,2
1,9/13/13,10.45,56,2053,2
1,9/14/13,14,72,1070,0
1,9/14/13,10.97,28,2051,2
1,9/14/13,10.12,24,2052,2
1,9/14/13,10.45,42,2053,2
1,9/15/13,14,64,1070,0
1,9/15/13,10.97,30,2051,2
1,9/15/13,10.12,22,2052,2
1,9/15/13,10.45,38,2053,2
1,9/16/13,14,104,1070,0
1,9/16/13,10.97,38,2051,2
1,9/16/13,10.12,26,2052,2
1,9/16/13,10.45,58,2053,2
1,9/17/13,14,102,1070,0
1,9/17/13,10.97,40,2051,2
1,9/17/13,10.12,30,2052,2
1,9/17/13,10.45,62,2053,2
1,9/18/13,14,96,1070,0
1,9/18/13,10.97,36,2051,2
1,9/18/13,10.12,28,2052,2
1,9/18/13,10.45,64,2053,2
1,9/19/13,14,96,1070,0
1,9/19/13,10.97,36,2051,2
1,9/19/13,10.12,24,2052,2
1,9/19/13,10.45,60,2053,2
1,9/20/13,14,98,1070,0
1,9/20/13,10.97,32,2051,2
1,9/20/13,10.12,24,2052,2
1,9/20/13,10.45,60,2053,2
1,9/21/13,14,72,1070,0
1,9/21/13,10.97,26,2051,2
1,9/21/13,10.12,24,2052,2
1,9/21/13,10.45,44,2053,2
1,9/22/13,14,68,1070,0
1,9/22/13,10.97,28,2051,2
1,9/22/13,10.12,20,2052,2
1,9/22/13,10.45,42,2053,2
1,9/23/13,14,104,1070,0
1,9/23/13,10.97,40,2051,2
1,9/23/13,10.12,30,2052,2
1,9/23/13,10.45,62,2053,2
1,9/24/13,14,100,1070,0
1,9/24/13,10.97,40,2051,2
1,9/24/13,10.12,28,2052,2
1,9/24/13,10.45,60,2053,2
1,9/25/13,14,100,1070,0
1,9/25/13,10.97,34,2051,2
1,9/25/13,10.12,24,2052,2
1,9/25/13,10.45,62,2053,2
1,9/26/13,14,100,1070,0
1,9/26/13,10.97,38,2051,2
1,9/26/13,10.12,26,2052,2
1,9/26/13,10.45,64,2053,2
1,9/27/13,14,104,1070,0
1,9/27/13,10.97,40,2051,2
1,9/27/13,10.12,28,2052,2
1,9/27/13,10.45,62,2053,2
1,9/28/13,14,68,1070,0
1,9/28/13,10.97,22,2051,2
1,9/28/13,10.12,20,2052,2
1,9/28/13,10.45,46,2053,2
1,9/29/13,14,64,1070,0
1,9/29/13,10.97,24,2051,2
1,9/29/13,10.12,16,2052,2
1,9/29/13,10.45,40,2053,2
1,9/30/13,14,64,1070,0
1,9/30/13,10.97,30,2051,2
1,9/30/13,10.12,24,2052,2
1,9/30/13,10.45,38,2053,2
1,10/1/13,14,66,1070,0
1,10/1/13,10.97,26,2051,2
1,10/1/13,10.12,20,2052,2
1,10/1/13,10.45,46,2053,2
1,10/2/13,14,66,1070,0
1,10/2/13,10.97,28,2051,2
1,10/2/13,10.12,16,2052,2
1,10/2/13,10.45,38,2053,2
1,10/3/13,14,70,1070,0
1,10/3/13,10.97,22,2051,2
1,10/3/13,10.12,24,2052,2
1,10/3/13,10.45,44,2053,2
1,10/4/13,14,70,1070,0
1,10/4/13,10.97,22,2051,2
1,10/4/13,10.12,16,2052,2
1,10/4/13,10.45,46,2053,2
1,10/5/13,14,48,1070,0
1,10/5/13,10.97,22,2051,2
1,10/5/13,10.12,18,2052,2
1,10/5/13,10.45,34,2053,2
1,10/6/13,14,50,1070,0
1,10/6/13,10.97,20,2051,2
1,10/6/13,10.12,18,2052,2
1,10/6/13,10.45,34,2053,2
1,10/7/13,14,66,1070,0
1,10/7/13,10.97,28,2051,2
1,10/7/13,10.12,22,2052,2
1,10/7/13,10.45,40,2053,2
1,10/8/13,14,100,1070,0
1,10/8/13,10.97,38,2051,2
1,10/8/13,10.12,22,2052,2
1,10/8/13,10.45,62,2053,2
1,10/9/13,14,98,1070,0
1,10/9/13,10.97,40,2051,2
1,10/9/13,10.12,26,2052,2
1,10/9/13,10.45,56,2053,2
1,10/10/13,14,96,1070,0
1,10/10/13,10.97,36,2051,2
1,10/10/13,10.12,22,2052,2
1,10/10/13,10.45,56,2053,2
1,10/11/13,14,100,1070,0
1,10/11/13,10.97,34,2051,2
1,10/11/13,10.12,22,2052,2
1,10/11/13,10.45,58,2053,2
1,10/12/13,14,64,1070,0
1,10/12/13,10.97,24,2051,2
1,10/12/13,10.12,24,2052,2
1,10/12/13,10.45,44,2053,2
1,10/13/13,14,70,1070,0
1,10/13/13,10.97,28,2051,2
1,10/13/13,10.12,24,2052,2
1,10/13/13,10.45,44,2053,2
1,10/14/13,14,104,1070,0
1,10/14/13,10.97,32,2051,2
1,10/14/13,10.12,26,2052,2
1,10/14/13,10.45,56,2053,2
1,10/15/13,14,96,1070,0
1,10/15/13,10.97,36,2051,2
1,10/15/13,10.12,22,2052,2
1,10/15/13,10.45,60,2053,2
1,10/16/13,14,98,1070,0
1,10/16/13,10.97,38,2051,2
1,10/16/13,10.12,22,2052,2
1,10/16/13,10.45,58,2053,2
1,10/17/13,14,100,1070,0
1,10/17/13,10.97,36,2051,2
1,10/17/13,10.12,28,2052,2
1,10/17/13,10.45,60,2053,2
1,10/18/13,14,96,1070,0
1,10/18/13,10.97,34,2051,2
1,10/18/13,10.12,30,2052,2
1,10/18/13,10.45,62,2053,2
1,10/19/13,14,70,1070,0
1,10/19/13,10.97,26,2051,2
1,10/19/13,10.12,20,2052,2
1,10/19/13,10.45,38,2053,2
1,10/20/13,14,68,1070,0
1,10/20/13,10.97,22,2051,2
1,10/20/13,10.12,22,2052,2
1,10/20/13,10.45,38,2053,2
1,10/21/13,14,100,1070,0
1,10/21/13,10.97,34,2051,2
1,10/21/13,10.12,26,2052,2
1,10/21/13,10.45,56,2053,2
1,10/22/13,14,102,1070,0
1,10/22/13,10.97,36,2051,2
1,10/22/13,10.12,28,2052,2
1,10/22/13,10.45,60,2053,2
1,10/23/13,14,100,1070,0
1,10/23/13,10.97,32,2051,2
1,10/23/13,10.12,28,2052,2
1,10/23/13,10.45,56,2053,2
1,10/24/13,14,102,1070,0
1,10/24/13,10.97,34,2051,2
1,10/24/13,10.12,28,2052,2
1,10/24/13,10.45,60,2053,2
1,10/25/13,14,98,1070,0
1,10/25/13,10.97,40,2051,2
1,10/25/13,10.12,24,2052,2
1,10/25/13,10.45,60,2053,2
1,10/26/13,14,72,1070,0
1,10/26/13,10.97,22,2051,2
1,10/26/13,10.12,16,2052,2
1,10/26/13,10.45,42,2053,2
1,10/27/13,14,66,1070,0
1,10/27/13,10.97,30,2051,2
1,10/27/13,10.12,16,2052,2
1,10/27/13,10.45,46,2053,2
1,10/28/13,14,104,1070,0
1,10/28/13,10.97,36,2051,2
1,10/28/13,10.12,30,2052,2
1,10/28/13,10.45,58,2053,2
1,10/29/13,14,102,1070,0
1,10/29/13,10.97,40,2051,2
1,10/29/13,10.12,24,2052,2
1,10/29/13,10.45,56,2053,2
1,10/30/13,14,104,1070,0
1,10/30/13,10.97,38,2051,2
1,10/30/13,10.12,24,2052,2
1,10/30/13,10.45,64,2053,2
1,10/31/13,14,98,1070,0
1,10/31/13,10.97,40,2051,2
1,10/31/13,10.12,30,2052,2
1,10/31/13,10.45,64,2053,2
1,11/1/13,14,96,1070,0
1,11/1/13,10.97,38,2051,2
1,11/1/13,10.12,28,2052,2
1,11/1/13,10.45,58,2053,2
1,11/2/13,14,72,1070,0
1,11/2/13,10.97,22,2051,2
1,11/2/13,10.12,18,2052,2
1,11/2/13,10.45,42,2053,2
1,11/3/13,14,70,1070,0
1,11/3/13,10.97,26,2051,2
1,11/3/13,10.12,18,2052,2
1,11/3/13,10.45,44,2053,2
1,11/4/13,14,102,1070,0
1,11/4/13,10.97,34,2051,2
1,11/4/13,10.12,24,2052,2
1,11/4/13,10.45,64,2053,2
1,11/5/13,14,102,1070,0
1,11/5/13,10.97,36,2051,2
1,11/5/13,10.12,28,2052,2
1,11/5/13,10.45,58,2053,2
1,11/6/13,14,96,1070,0
1,11/6/13,10.97,32,2051,2
1,11/6/13,10.12,28,2052,2
1,11/6/13,10.45,60,2053,2
1,11/7/13,14,104,1070,0
1,11/7/13,10.97,38,2051,2
1,11/7/13,10.12,22,2052,2
1,11/7/13,10.45,62,2053,2
1,11/8/13,14,104,1070,0
1,11/8/13,10.97,40,2051,2
1,11/8/13,10.12,26,2052,2
1,11/8/13,10.45,58,2053,2
1,11/9/13,14,64,1070,0
1,11/9/13,10.97,28,2051,2
1,11/9/13,10.12,22,2052,2
1,11/9/13,10.45,38,2053,2
1,11/10/13,14,72,1070,0
1,11/10/13,10.97,24,2051,2
1,11/10/13,10.12,22,2052,2
1,11/10/13,10.45,44,2053,2
1,11/11/13,14,102,1070,0
1,11/11/13,10.97,34,2051,2
1,11/11/13,10.12,30,2052,2
1,11/11/13,10.45,56,2053,2
1,11/12/13,14,96,1070,0
1,11/12/13,10.97,40,2051,2
1,11/12/13,10.12,24,2052,2
1,11/12/13,10.45,60,2053,2
1,11/13/13,14,98,1070,0
1,11/13/13,10.97,40,2051,2
1,11/13/13,10.12,26,2052,2
1,11/13/13,10.45,62,2053,2
1,11/14/13,14,104,1070,0
1,11/14/13,10.97,34,2051,2
1,11/14/13,10.12,28,2052,2
1,11/14/13,10.45,64,2053,2
1,11/15/13,14,96,1070,0
1,11/15/13,10.97,40,2051,2
1,11/15/13,10.12,26,2052,2
1,11/15/13,10.45,64,2053,2
1,11/16/13,14,70,1070,0
1,11/16/13,10.97,22,2051,2
1,11/16/13,10.12,16,2052,2
1,11/16/13,10.45,44,2053,2
1,11/17/13,14,72,1070,0
1,11/17/13,10.97,30,2051,2
1,11/17/13,10.12,20,2052,2
1,11/17/13,10.45,42,2053,2
1,11/18/13,14,100,1070,0
1,11/18/13,10.97,40,2051,2
1,11/18/13,10.12,28,2052,2
1,11/18/13,10.45,64,2053,2
1,11/19/13,14,98,1070,0
1,11/19/13,10.97,34,2051,2
1,11/19/13,10.12,28,2052,2
1,11/19/13,10.45,60,2053,2
1,11/20/13,14,104,1070,0
1,11/20/13,10.97,36,2051,2
1,11/20/13,10.12,30,2052,2
1,11/20/13,10.45,58,2053,2
1,11/21/13,14,104,1070,0
1,11/21/13,10.97,34,2051,2
1,11/21/13,10.12,28,2052,2
1,11/21/13,10.45,64,2053,2
1,11/22/13,14,98,1070,0
1,11/22/13,10.97,34,2051,2
1,11/22/13,10.12,30,2052,2
1,11/22/13,10.45,64,2053,2
1,11/23/13,14,64,1070,0
1,11/23/13,10.97,22,2051,2
1,11/23/13,10.12,24,2052,2
1,11/23/13,10.45,44,2053,2
1,11/24/13,14,72,1070,0
1,11/24/13,10.97,26,2051,2
1,11/24/13,10.12,16,2052,2
1,11/24/13,10.45,42,2053,2
1,11/25/13,14,104,1070,0
1,11/25/13,10.97,34,2051,2
1,11/25/13,10.12,28,2052,2
1,11/25/13,10.45,58,2053,2
1,11/26/13,14,96,1070,0
1,11/26/13,10.97,32,2051,2
1,11/26/13,10.12,28,2052,2
1,11/26/13,10.45,64,2053,2
1,11/27/13,14,102,1070,0
1,11/27/13,10.97,36,2051,2
1,11/27/13,10.12,26,2052,2
1,11/27/13,10.45,60,2053,2
1,11/28/13,14,124,1070,0
1,11/28/13,10.97,46,2051,2
1,11/28/13,10.12,32,2052,2
1,11/28/13,10.45,72,2053,2
1,11/29/13,14,98,1070,0
1,11/29/13,10.97,36,2051,2
1,11/29/13,10.12,22,2052,2
1,11/29/13,10.45,58,2053,2
1,11/30/13,14,78,1070,0
1,11/30/13,10.97,32,2051,2
1,11/30/13,10.12,26,2052,2
1,11/30/13,10.45,46,2053,2
1,12/1/13,14,80,1070,0
1,12/1/13,10.97,34,2051,2
1,12/1/13,10.12,20,2052,2
1,12/1/13,10.45,52,2053,2
1,12/2/13,14,96,1070,0
1,12/2/13,10.97,40,2051,2
1,12/2/13,10.12,28,2052,2
1,12/2/13,10.45,60,2053,2
1,12/3/13,14,120,1070,0
1,12/3/13,10.97,46,2051,2
1,12/3/13,10.12,34,2052,2
1,12/3/13,10.45,66,2053,2
1,12/4/13,14,96,1070,0
1,12/4/13,10.97,32,2051,2
1,12/4/13,10.12,24,2052,2
1,12/4/13,10.45,60,2053,2
1,12/5/13,14,118,1070,0
1,12/5/13,10.97,38,2051,2
1,12/5/13,10.12,30,2052,2
1,12/5/13,10.45,74,2053,2
1,12/6/13,14,118,1070,0
1,12/6/13,10.97,42,2051,2
1,12/6/13,10.12,34,2052,2
1,12/6/13,10.45,74,2053,2
1,12/7/13,14,84,1070,0
1,12/7/13,10.97,32,2051,2
1,12/7/13,10.12,20,2052,2
1,12/7/13,10.45,46,2053,2
1,12/8/13,14,80,1070,0
1,12/8/13,10.97,26,2051,2
1,12/8/13,10.12,18,2052,2
1,12/8/13,10.45,52,2053,2
1,12/9/13,14,120,1070,0
1,12/9/13,10.97,40,2051,2
1,12/9/13,10.12,32,2052,2
1,12/9/13,10.45,72,2053,2
1,12/10/13,14,116,1070,0
1,12/10/13,10.97,40,2051,2
1,12/10/13,10.12,34,2052,2
1,12/10/13,10.45,74,2053,2
1,12/11/13,14,122,1070,0
1,12/11/13,10.97,46,2051,2
1,12/11/13,10.12,28,2052,2
1,12/11/13,10.45,70,2053,2
1,12/12/13,14,98,1070,0
1,12/12/13,10.97,40,2051,2
1,12/12/13,10.12,28,2052,2
1,12/12/13,10.45,64,2053,2
1,12/13/13,14,104,1070,0
1,12/13/13,10.97,38,2051,2
1,12/13/13,10.12,30,2052,2
1,12/13/13,10.45,56,2053,2
1,12/14/13,14,64,1070,0
1,12/14/13,10.97,24,2051,2
1,12/14/13,10.12,20,2052,2
1,12/14/13,10.45,40,2053,2
1,12/15/13,14,66,1070,0
1,12/15/13,10.97,22,2051,2
1,12/15/13,10.12,20,2052,2
1,12/15/13,10.45,44,2053,2
1,12/16/13,14,102,1070,0
1,12/16/13,10.97,32,2051,2
1,12/16/13,10.12,24,2052,2
1,12/16/13,10.45,64,2053,2
1,12/17/13,14,116,1070,0
1,12/17/13,10.97,40,2051,2
1,12/17/13,10.12,34,2052,2
1,12/17/13,10.45,72,2053,2
1,12/18/13,14,118,1070,0
1,12/18/13,10.97,42,2051,2
1,12/18/13,10.12,28,2052,2
1,12/18/13,10.45,70,2053,2
1,12/19/13,14,124,1070,0
1,12/19/13,10.97,44,2051,2
1,12/19/13,10.12,28,2052,2
1,12/19/13,10.45,74,2053,2
1,12/20/13,14,102,1070,0
1,12/20/13,10.97,40,2051,2
1,12/20/13,10.12,22,2052,2
1,12/20/13,10.45,62,2053,2
1,12/21/13,15.5,72,1070,0
1,12/21/13,13.27,22,2051,2
1,12/21/13,11.96,22,2052,2
1,12/21/13,12.37,38,2053,2
1,12/22/13,15.5,60,1070,0
1,12/22/13,13.27,26,2051,2
1,12/22/13,11.96,12,2052,2
1,12/22/13,12.37,38,2053,2
1,12/23/13,15.5,102,1070,0
1,12/23/13,13.27,36,2051,2
1,12/23/13,11.96,30,2052,2
1,12/23/13,12.37,58,2053,2
1,12/24/13,15.5,108,1070,0
1,12/24/13,13.27,30,2051,2
1,12/24/13,11.96,30,2052,2
1,12/24/13,12.37,54,2053,2
1,12/25/13,15.5,108,1070,0
1,12/25/13,13.27,36,2051,2
1,12/25/13,11.96,22,2052,2
1,12/25/13,12.37,52,2053,2
1,12/26/13,15.5,104,1070,0
1,12/26/13,13.27,36,2051,2
1,12/26/13,11.96,26,2052,2
1,12/26/13,12.37,60,2053,2
1,12/27/13,15.5,108,1070,0
1,12/27/13,13.27,36,2051,2
1,12/27/13,11.96,26,2052,2
1,12/27/13,12.37,58,2053,2
1,12/28/13,15.5,68,1070,0
1,12/28/13,13.27,20,2051,2
1,12/28/13,11.96,22,2052,2
1,12/28/13,12.37,44,2053,2
1,12/29/13,15.5,68,1070,0
1,12/29/13,13.27,26,2051,2
1,12/29/13,11.96,16,2052,2
1,12/29/13,12.37,44,2053,2
1,12/30/13,15.5,106,1070,0
1,12/30/13,13.27,34,2051,2
1,12/30/13,11.96,28,2052,2
1,12/30/13,12.37,56,2053,2
1,12/31/13,15.5,104,1070,0
1,12/31/13,13.27,32,2051,2
1,12/31/13,11.96,22,2052,2
1,12/31/13,12.37,58,2053,2
1,1/1/14,15.5,72,1070,0
1,1/1/14,13.27,22,2051,2
1,1/1/14,11.96,20,2052,2
1,1/1/14,12.37,44,2053,2
1,1/2/14,15.5,76,1070,0
1,1/2/14,13.27,22,2051,2
1,1/2/14,11.96,22,2052,2
1,1/2/14,12.37,40,2053,2
1,1/3/14,15.5,68,1070,0
1,1/3/14,13.27,26,2051,2
1,1/3/14,11.96,20,2052,2
1,1/3/14,12.37,42,2053,2
1,1/4/14,15.5,74,1070,0
1,1/4/14,13.27,22,2051,2
1,1/4/14,11.96,20,2052,2
1,1/4/14,12.37,42,2053,2
1,1/5/14,15.5,70,1070,0
1,1/5/14,13.27,26,2051,2
1,1/5/14,11.96,20,2052,2
1,1/5/14,12.37,42,2053,2
1,1/6/14,15.5,108,1070,0
1,1/6/14,13.27,30,2051,2
1,1/6/14,11.96,30,2052,2
1,1/6/14,12.37,60,2053,2
1,1/7/14,15.5,100,1070,0
1,1/7/14,13.27,38,2051,2
1,1/7/14,11.96,24,2052,2
1,1/7/14,12.37,52,2053,2
1,1/8/14,15.5,104,1070,0
1,1/8/14,13.27,38,2051,2
1,1/8/14,11.96,26,2052,2
1,1/8/14,12.37,60,2053,2
1,1/9/14,15.5,102,1070,0
1,1/9/14,13.27,38,2051,2
1,1/9/14,11.96,22,2052,2
1,1/9/14,12.37,52,2053,2
1,1/10/14,15.5,102,1070,0
1,1/10/14,13.27,38,2051,2
1,1/10/14,11.96,30,2052,2
